"year","month","day","hour","light","t.air","vpd","rain"
2003,7,4,9,1744.243782,26.336,0.728177333228976,0
2003,7,4,10,1409.836774,27.118,0.85594582337427,0
2003,7,4,11,1068.585277,27.591,1.06523651870399,0.24984
2003,7,4,12,1333.272365,28.282,1.26368346388929,0
2003,7,4,13,873.26302,28.302,1.27135771037218,0
2003,7,4,14,657.383532,27.875,0.944374272805516,0
2003,7,4,15,553.763352,27.19,0.6024492852095,0.25416
2003,7,4,16,77.287383,26.334,0.389953809966696,0
2003,7,4,17,13.671612,25.383,0.257959723840771,0
2003,7,4,18,0,24.847,0.381170049229775,0
2003,7,4,19,0,24.5,0.51952195088159,0
2003,7,4,20,0,24.239,0.436363939667701,0
2003,7,4,21,0,24.343,0.476758146763285,0
2003,7,4,22,0,24.994,0.576018255702187,3.040938
2003,7,4,23,0,24.024,0.401789903854801,0
2003,7,5,0,0,23.149,0.212624289229853,0
2003,7,5,1,0,22.895,0.155451621455413,0
2003,7,5,2,0,23.27,0.171771232566666,0
2003,7,5,3,0,23.596,0.241614444739904,0
2003,7,5,4,0,23.423,0.239903094764483,0
2003,7,5,5,1.718777,23.626,0.289015156633957,0
2003,7,5,6,121.419416,23.769,0.217527733050633,0.10008
2003,7,5,7,314.031206,23.828,0.06089178742271,0
2003,7,5,8,900.699929,25.73,0.408722457403397,0
2003,7,5,9,1223.548036,26.936,0.785356748305771,0
2003,7,5,10,1411.282265,27.878,1.09049961904499,0
2003,7,5,11,1291.496167,28.143,1.2224055596583,0
2003,7,5,12,945.251488,28.422,1.25468864317876,0
2003,7,5,13,1270.5514,28.796,1.37668315187207,0
2003,7,5,14,873.182588,28.96,1.24923598716712,0
2003,7,5,15,262.118748,27.178,0.513058566833859,0
2003,7,5,16,248.307294,26.621,0.371370036116743,0
2003,7,5,17,80.581439,26.915,0.393232600650027,0
2003,7,5,18,0,26.478,0.395269295811657,0
2003,7,5,19,0,26.108,0.429051906188336,0
2003,7,5,20,0,25.318,0.188142586357089,0
2003,7,5,21,0,24.642,0.139324779701566,0
2003,7,5,22,0,24.462,0.209883447766997,0
2003,7,5,23,0,24.412,0.339947072189499,0
2003,7,6,0,0,24.067,0.221059817982303,0
2003,7,6,1,0,23.992,0.339438969086364,0
2003,7,6,2,0,23.702,0.252768204879157,0
2003,7,6,3,0,23.205,0.0533677609506258,0
2003,7,6,4,0,23.107,-0.0290421979014419,0
2003,7,6,5,0,23.199,-0.0245029215178931,0
2003,7,6,6,68.225073,23.368,-0.0411831624974983,0
2003,7,6,7,311.315255,23.477,-0.0793532481085992,0
2003,7,6,8,437.057434,23.977,-0.00772786639242495,0
2003,7,6,9,995.815339,26.086,0.48287145495054,0
2003,7,6,10,1134.520323,27.2,0.774317802525514,0
2003,7,6,11,1051.105027,27.673,0.821904862763856,0
2003,7,6,12,1093.885711,28.205,1.06255720966554,0
2003,7,6,13,727.568221,27.789,0.922077363349188,0
2003,7,6,14,832.591848,27.292,0.907442824308037,0
2003,7,6,15,999.835111,28.601,1.15846747345267,0
2003,7,6,16,239.776932,28.229,0.965461826655413,0
2003,7,6,17,10.10427,26.926,0.587673725332554,0
2003,7,6,18,0,26.335,0.416331966404572,0
2003,7,6,19,0,26.053,0.378954201355168,0
2003,7,6,20,0,25.579,0.295056983529829,0
2003,7,6,21,0,25.167,0.361278695682577,0
2003,7,6,22,0,25.34,0.363448509457788,0
2003,7,6,23,0,25.13,0.333726351051997,0
2003,7,7,0,0,24.975,0.273280436585041,0
2003,7,7,1,0,24.753,0.262252350192344,0
2003,7,7,2,0,24.623,0.184701160305494,0
2003,7,7,3,0,24.234,0.135655285610845,0
2003,7,7,4,0,23.869,0.0688676662823093,0
2003,7,7,5,0,23.1,0.0381621011366078,0
2003,7,7,6,297.199439,25.183,0.384952878001585,0
2003,7,7,7,801.69682,24.145,0.145788534653245,0
2003,7,7,8,1329.018152,25.517,0.401639313951323,0
2003,7,7,9,1138.922147,26.597,0.608095049106198,0
2003,7,7,10,826.218069,26.916,0.646550367818774,0
2003,7,7,11,1042.395064,27.495,0.886979492169205,0
2003,7,7,12,1386.777468,28.358,1.13933583903158,0
2003,7,7,13,1181.888373,28.897,1.35487384570332,0
2003,7,7,14,939.490089,28.805,1.20480831132382,0
2003,7,7,15,973.300777,29.116,1.38477284869781,0
2003,7,7,16,490.486675,29.008,1.36673295632531,0
2003,7,7,17,66.214273,28.369,1.14618477665525,0
2003,7,7,18,0,27.194,0.885110302796902,0
2003,7,7,19,0,25.907,0.304838165241083,0
2003,7,7,20,0,25.492,0.188080288381449,0
2003,7,7,21,0,25.343,0.248857994619407,0
2003,7,7,22,0,25.287,0.359864989331187,0
2003,7,7,23,0,25.007,0.287126185547492,0
2003,7,8,0,0,24.772,0.198152858434726,0
2003,7,8,1,0,24.586,0.124181022748426,0
2003,7,8,2,0,24.252,0.0252729493384156,0
2003,7,8,3,0,23.956,0.0386857053538106,0
2003,7,8,4,0,23.838,0.129854392075373,0
2003,7,8,5,8.339336,23.807,0.300977866966595,0
2003,7,8,6,280.65284,24.16,0.410051677270967,0
2003,7,8,7,819.222313,24.807,0.46626862427471,0
2003,7,8,8,862.182598,25.779,0.432548222541735,0
2003,7,8,9,989.426936,26.571,0.634049141037241,0
2003,7,8,10,1145.783088,27.169,0.843143195912442,0
2003,7,8,11,1282.003363,27.933,1.11919868096476,0
2003,7,8,12,1097.806314,28.148,1.2227528482606,0
2003,7,8,13,890.398692,26.53,0.652008514163231,0
2003,7,8,14,987.031799,27.69,0.926833990368698,0
2003,7,8,15,965.684872,27.9,1.02063241087401,0
2003,7,8,16,507.376024,27.739,0.909107262281588,0
2003,7,8,17,70.539778,27.211,0.810042926763685,0
2003,7,8,18,0,26.478,0.559481595811657,0
2003,7,8,19,0,25.902,0.451315107061779,0
2003,7,8,20,0,25.467,0.323972821203335,0
2003,7,8,21,0,24.97,0.296654234858552,0
2003,7,8,22,0,24.5,0.16537715088159,0
2003,7,8,23,0,24.326,0.120226599207258,0
2003,7,9,0,0,24.148,0.0483595732230313,0
2003,7,9,1,0,24.055,0.0348804308773674,0
2003,7,9,2,0,24.098,0.12100158115832,0
2003,7,9,3,0,23.703,0.0371775338598423,0
2003,7,9,4,0,23.364,0.020055088531385,0
2003,7,9,5,0,23.235,0.00793676446248082,0
2003,7,9,6,81.823108,23.088,-0.0306898589015132,0
2003,7,9,7,344.365495,23.545,-0.0553788018313819,0
2003,7,9,8,779.027335,24.815,0.0744797844708254,0
2003,7,9,9,1006.513709,26.446,0.536479396106818,0
2003,7,9,10,968.373403,27.043,0.688599718079488,0
2003,7,9,11,1086.597932,27.309,0.862306848670742,0
2003,7,9,12,1493.30234,28.487,1.19763684153664,0
2003,7,9,13,1090.395145,27.466,1.0669170135025,0
2003,7,9,14,148.488897,24.07,0.182440551387005,0
2003,7,9,15,137.868674,24.323,0.349357799851791,0
2003,7,9,16,95.735102,25.82,0.54785673279516,0
2003,7,9,17,22.555235,25.92,0.468240669548073,0
2003,7,9,18,0,26.669,0.814301687328163,0.5822208
2003,7,9,19,0,24.564,0.391631437190913,0
2003,7,9,20,0,25.544,0.546019054855394,0
2003,7,9,21,0,25.316,0.417735350105256,0
2003,7,9,22,0,25.131,0.257185523391534,0
2003,7,9,23,0,25.006,0.264961032134217,0
2003,7,10,0,0,25.099,0.300431495216911,0
2003,7,10,1,0,24.926,0.250760484882949,0
2003,7,10,2,0,24.679,0.1728266997058,0
2003,7,10,3,0,24.772,0.171583658434726,0
2003,7,10,4,0,24.791,0.111983369547721,0
2003,7,10,5,4.579597,24.506,0.113682079562702,0
2003,7,10,6,180.529167,24.729,0.12692737369776,0
2003,7,10,7,827.542912,25.581,0.471825176893355,0
2003,7,10,8,1328.26136,26.372,0.50651766012454,0
2003,7,10,9,1166.167573,27.049,0.70550578331126,0
2003,7,10,10,1139.537269,27.491,0.756054314994778,0
2003,7,10,11,1325.381346,28.264,0.926599713457561,0
2003,7,10,12,1376.727581,28.78,1.16625238708287,0
2003,7,10,13,1167.311444,29.206,1.33388667707055,0
2003,7,10,14,362.178441,28.334,1.03448426788221,0
2003,7,10,15,575.742767,28.097,1.01207080240786,0
2003,7,10,16,490.197394,28.727,1.09848332124073,0
2003,7,10,17,77.972426,28.268,0.909146508678547,0
2003,7,10,18,0,27.483,0.655403284581746,0
2003,7,10,19,0,26.666,0.527975867126591,0
2003,7,10,20,0,26.09,0.340325494220461,0
2003,7,10,21,0,25.959,0.345101230685194,0
2003,7,10,22,0,25.997,0.365135952935917,1.1999988
2003,7,10,23,0,25.834,0.34794113313821,0
2003,7,11,0,0,25.554,0.299459207712383,0
2003,7,11,1,0,25.31,0.315379879821187,0
2003,7,11,2,0,24.895,0.215633242310707,1.1000016
2003,7,11,3,0,24.519,0.0811165929316657,0
2003,7,11,4,0,24.63,0.0647902729430556,0
2003,7,11,5,0.39302,24.42,0.0147120823426898,0
2003,7,11,6,119.800265,24.136,-0.036742371374674,0
2003,7,11,7,505.642623,24.126,-0.0544967039227062,0
2003,7,11,8,1302.932592,26.023,0.363829403784757,0
2003,7,11,9,1098.668216,26.936,0.572258348305771,0
2003,7,11,10,1240.91495,27.7,0.809304480936342,0
2003,7,11,11,770.050941,27.194,0.825338202796902,0
2003,7,11,12,1995.100679,29.159,1.53382604026722,0
2003,7,11,13,1316.01376,29.754,1.64450030071179,0
2003,7,11,14,966.03402,29.764,1.69073102133793,0
2003,7,11,15,1067.103683,29.991,1.89654319605626,0
2003,7,11,16,513.026372,29.865,1.91602914774945,0
2003,7,11,17,79.966317,29.34,1.79999271293429,0
2003,7,11,18,0,27.596,0.899410587714966,0
2003,7,11,19,0,26.702,0.611948871435886,0
2003,7,11,20,0,26.003,0.290347996401907,0
2003,7,11,21,0,25.921,0.363991664354434,0
2003,7,11,22,0,25.627,0.296492929089438,0
2003,7,11,23,0,25.883,0.448007229636366,0
2003,7,12,0,0,25.684,0.416639322694097,0
2003,7,12,1,0,25.552,0.525630956830975,0
2003,7,12,2,0,24.95,0.366264574360301,0
2003,7,12,3,0,26.088,1.00046025403332,0
2003,7,12,4,0,25.554,0.883693807712383,0
2003,7,12,5,4.093806,25.335,0.81250989979525,0
2003,7,12,6,177.075618,25.212,0.742481755956162,0
2003,7,12,7,334.046892,25.16,0.63718151075475,0
2003,7,12,8,602.941579,25.547,0.570022955313252,0
2003,7,12,9,1731.351355,27.246,0.887885034892272,0
2003,7,12,10,1450.979113,28.119,1.21629133920463,0
2003,7,12,11,1499.239684,28.849,1.44560040153035,0
2003,7,12,12,1285.056123,29.332,1.69536642124216,0
2003,7,12,13,1148.996255,29.618,1.78682682475138,0
2003,7,12,14,937.149335,29.829,1.89209647417906,0
2003,7,12,15,944.199931,29.958,2.06055380537017,0
2003,7,12,16,280.095757,29.601,1.87614361388956,0
2003,7,12,17,66.700978,29.057,1.71748909433248,0
2003,7,12,18,0,28.946,1.67701354132015,0
2003,7,12,19,0,28.011,1.38727522380658,0
2003,7,12,20,0,27.098,0.647168608088651,0
2003,7,12,21,0,26.089,0.418257668988624,0
2003,7,12,22,0,26.001,0.423058140964788,0
2003,7,12,23,0,26.156,0.514639403263618,0
2003,7,13,0,0,25.807,0.484908457967797,0
2003,7,13,1,0,25.397,0.45112114978172,0
2003,7,13,2,0,25.285,0.387830268776759,0
2003,7,13,3,0,25.16,0.43513351075475,0
2003,7,13,4,0,24.993,0.412294529697114,0
2003,7,13,5,8.889107,25.424,0.526980377529126,0
2003,7,13,6,271.790239,25.715,0.613107304501027,0
2003,7,13,7,808.953066,25.764,0.760965127654713,0
2003,7,13,8,906.959001,26.568,0.834794112084083,0
2003,7,13,9,1209.114605,27.34,1.11770475313361,0
2003,7,13,10,1460.856711,27.91,1.20421912963746,0
2003,7,13,11,1540.829426,28.705,1.45495632583132,0
2003,7,13,12,1503.590324,29.314,1.6020115514165,0
2003,7,13,13,1794.373026,29.889,1.86408105236803,0
2003,7,13,14,1474.780587,30.218,1.907148015614,0
2003,7,13,15,984.652657,28.601,1.14477037345267,0
2003,7,13,16,201.7655,28.018,0.937041083149722,0
2003,7,13,17,89.274036,27.211,0.811139326763686,0
2003,7,13,18,0,26.527,0.844447174615634,0
2003,7,13,19,0,26.945,1.31760935032822,0
2003,7,13,20,0,26.133,0.865746807110302,0
2003,7,13,21,0,25.808,0.899716702801934,0
2003,7,13,22,0,25.67,0.810943589811878,0
2003,7,13,23,0,25.967,0.872310760931727,0
2003,7,14,0,0,26.144,1.0497395297396,0
2003,7,14,1,0,26.169,1.13998769939542,0
2003,7,14,2,0,24.82,0.73034802552994,0
2003,7,14,3,0,24.64,0.706534682114328,0
2003,7,14,4,0,24.426,0.699568316230498,0
2003,7,14,5,5.215741,25.15,0.894441771151778,0
2003,7,14,6,141.569917,25.236,0.897714956075527,0
2003,7,14,7,773.439139,25.341,0.820332961230452,0
2003,7,14,8,1315.589664,26.768,0.814335030552539,0
2003,7,14,9,1712.583736,27.853,0.995481184417219,0
2003,7,14,10,761.639856,27.611,0.992674439743702,0
2003,7,14,11,292.862052,23.265,0.161153527902485,0
2003,7,14,12,401.147745,22.849,0.148756478604673,0
2003,7,14,13,363.139055,22.925,0.208008540617728,0
2003,7,14,14,362.248819,23.286,0.103558213298983,0
2003,7,14,15,79.391868,22.114,0.040879543521612,1.75608
2003,7,14,16,51.047814,20.954,-0.0366037275537545,6.1791912
2003,7,14,17,4.609302,21.186,0.00411875583633092,1.6291656
2003,7,14,18,0,21.395,0.0437958375062903,0
2003,7,14,19,0,21.407,0.0536563145550399,0
2003,7,14,20,0,21.595,0.0727160776863478,0.9002484
2003,7,14,21,0,21.649,0.0946165351982837,0.10008
2003,7,14,22,0,21.468,0.0438498931995386,0
2003,7,14,23,0,21.309,0.0109695771019456,0
2003,7,15,0,0,21.236,-0.00176006449069988,0
2003,7,15,1,0,21.23,0.00240493275831932,0
2003,7,15,2,0,21.509,-0.00492684951548661,0
2003,7,15,3,0,21.837,0.145115443088188,0
2003,7,15,4,0,21.965,0.19802853099847,0
2003,7,15,5,5.654461,22.186,0.278031251427419,0
2003,7,15,6,76.1362,22.458,0.344586157770991,0
2003,7,15,7,231.412461,22.498,0.290870544021963,0
2003,7,15,8,402.104246,23.194,0.122641592027631,0
2003,7,15,9,604.027868,24.27,0.258856485881876,0
2003,7,15,10,1025.451789,25.556,0.438293198755786,0
2003,7,15,11,2109.011128,27.072,0.799310956376557,0
2003,7,15,12,743.95487,27.5,0.930231309291702,0
2003,7,15,13,682.356754,26.688,0.626073051419378,0
2003,7,15,14,366.45002,25.506,0.170819463230024,0
2003,7,15,15,245.087272,25.833,0.349078524208225,0
2003,7,15,16,203.450002,26.113,0.354239711900119,0
2003,7,15,17,54.589564,26.394,0.498423595767638,0.5396436
2003,7,15,18,0,25.759,0.321625336063963,1.7339292
2003,7,15,19,0,25.261,0.223701617250783,0
2003,7,15,20,0,24.976,0.151513586298369,0
2003,7,15,21,0,24.784,0.370669752469443,0
2003,7,15,22,0,24.654,0.394250875780501,0
2003,7,15,23,0,24.517,0.381379862264343,0
2003,7,16,0,0,24.246,0.298776053458893,0
2003,7,16,1,0,24.036,0.233826594891054,0
2003,7,16,2,0,23.93,0.220243560931957,0
2003,7,16,3,0,23.813,0.248503125594865,0
2003,7,16,4,0,23.53,0.18716078999423,0
2003,7,16,5,6.143451,23.443,0.161301078098635,0
2003,7,16,6,234.848187,23.944,0.211520814354615,0
2003,7,16,7,646.346068,25.261,0.450957917250783,0
2003,7,16,8,973.741782,26.136,0.663478671521466,0
2003,7,16,9,1247.534138,26.835,0.815272892660643,0
2003,7,16,10,1452.943299,27.802,1.1553809986062,0
2003,7,16,11,1457.481309,28.43,1.35207672460704,0
2003,7,16,12,1094.905735,28.62,1.46903556907735,0
2003,7,16,13,1307.849455,29.103,1.6343854313007,0
2003,7,16,14,953.654804,29.403,1.76168494887382,0
2003,7,16,15,316.775491,28.169,1.25611378584012,0
2003,7,16,16,462.124341,27.106,0.572883398782226,0
2003,7,16,17,91.200748,27.072,0.651803956376557,0
2003,7,16,18,0,26.79,0.578239220888003,0
2003,7,16,19,0,26.208,0.518027648289147,0
2003,7,16,20,0,25.716,0.371751717233922,0
2003,7,16,21,0,25.715,0.563377904501027,0
2003,7,16,22,0,25.87,0.748078126932044,0
2003,7,16,23,0,25.621,0.608293792759242,0
2003,7,17,0,0,25.174,0.446614964360656,0
2003,7,17,1,0,25.019,0.371112191312843,0
2003,7,17,2,0,24.758,0.27794488133273,0
2003,7,17,3,0,24.837,0.419813583778103,0
2003,7,17,4,0,24.485,0.394070689100001,0
2003,7,17,5,4.02617,24.256,0.416114136265846,0
2003,7,17,6,206.375259,24.567,0.545946652000808,0
2003,7,17,7,591.03353,25.31,0.667184879821187,0
2003,7,17,8,962.002823,26.433,0.878525952852795,0
2003,7,17,9,1250.793919,27.505,1.1509120994181,0
2003,7,17,10,1370.483133,28.03,1.25883037198385,0
2003,7,17,11,1212.443393,28.398,1.28540745923929,0
2003,7,17,12,1348.941524,28.838,1.50812433158091,0
2003,7,17,13,1177.839353,29.27,1.63011822844125,0
2003,7,17,14,579.272178,28.238,1.20156829301397,0
2003,7,17,15,361.137395,26.039,0.803406600708355,0
2003,7,17,16,262.202836,27.606,1.02327214817623,0
2003,7,17,17,26.043059,26.169,0.575636699395421,0
2003,7,17,18,0,26.258,0.800167777532832,0
2003,7,17,19,0,25.132,0.664959205588009,5.2999992
2003,7,17,20,0,25.093,0.762713299979507,0
2003,7,17,21,0,25.091,0.840897113629578,0
2003,7,17,22,0,24.72,0.591103021044575,0
2003,7,17,23,0,25.307,0.691887278797875,0
2003,7,18,0,0,25.412,0.87332568938626,0
2003,7,18,1,0,25.074,0.793936518422061,0
2003,7,18,2,0,24.545,0.620896485806647,0
2003,7,18,3,0,24.154,0.494326705270759,0
2003,7,18,4,0,24.352,0.528678415304405,0
2003,7,18,5,5.104233,24.31,0.55213472525775,0
2003,7,18,6,199.854326,24.702,0.642724667945392,0
2003,7,18,7,586.205325,25.372,0.672043502410626,0
2003,7,18,8,975.658897,26.429,0.805600509615047,0
2003,7,18,9,1201.423295,26.971,0.960980675822324,0
2003,7,18,10,1391.479998,27.751,0.992584984962643,0
2003,7,18,11,1171.820206,27.832,1.10948687819688,0
2003,7,18,12,1345.247593,28.614,1.33425688709342,0
2003,7,18,13,1930.549429,28.839,1.37720024376907,0
2003,7,18,14,1446.863828,28.933,1.32211167245973,0
2003,7,18,15,967.765593,29.126,1.4940534224431,0
2003,7,18,16,273.358206,28.158,1.22042156749043,0
2003,7,18,17,14.285363,25.009,0.540700721785366,0
2003,7,18,18,0,25.162,0.923141657094771,0
2003,7,18,19,0,25.796,0.813380834699445,0
2003,7,18,20,0,25.964,0.672331797934024,0
2003,7,18,21,0,25.983,0.611217784338436,0.6387156
2003,7,18,22,0,25.591,0.530002046919452,0
2003,7,18,23,0,25.373,0.467231672726,0
2003,7,19,0,0,25.236,0.482995956075527,0
2003,7,19,1,0,24.876,0.442032605819366,0
2003,7,19,2,0,24.703,0.468671560869995,0
2003,7,19,3,0,24.356,0.500295404532247,0
2003,7,19,4,0,24.035,0.432111860647066,0
2003,7,19,5,5.148105,23.911,0.384244283794159,0
2003,7,19,6,207.69736,24.308,0.448269087197853,0
2003,7,19,7,593.051642,25.509,0.643584320440616,0
2003,7,19,8,976.181705,26.721,0.862563149859631,0
2003,7,19,9,1269.068892,27.543,1.16242215225521,0
2003,7,19,10,2046.599095,28.189,1.2587112665176,0
2003,7,19,11,1451.668269,28.782,1.38612528370403,0
2003,7,19,12,1172.792245,28.87,1.45822055777723,0
2003,7,19,13,1971.806475,29.489,1.70136045528386,0
2003,7,19,14,918.261982,29.703,1.80828361249036,0
2003,7,19,15,325.415076,28.557,1.25060510273685,0
2003,7,19,16,213.722905,27.949,0.933633895684939,0
2003,7,19,17,90.109432,27.603,0.945197904876656,0
2003,7,19,18,0,26.785,0.834979782171605,0
2003,7,19,19,0,26.377,0.635735421373802,0
2003,7,19,20,0,26.446,0.565651196106819,0
2003,7,19,21,0,26.227,0.579283690297062,0
2003,7,19,22,0,26.046,0.548047599725422,0
2003,7,19,23,0,25.859,0.570183260669658,0
2003,7,20,0,0,25.821,0.584253409639941,0
2003,7,20,1,0,25.416,0.608092925739506,0
2003,7,20,2,0,25.106,0.575884870864122,0
2003,7,20,3,0,24.771,0.514543597013049,0
2003,7,20,4,0,24.578,0.484217780181631,0
2003,7,20,5,4.999123,24.634,0.60397592087213,0
2003,7,20,6,210.566863,25.175,0.73604257081311,0
2003,7,20,7,598.091438,25.797,0.788125867890472,0
2003,7,20,8,972.762888,26.951,0.901536031504479,0
2003,7,20,9,1279.568924,27.974,1.24904060556262,0
2003,7,20,10,1479.483574,28.856,1.47865942004384,0
2003,7,20,11,1329.773116,29.09,1.50716808943703,0
2003,7,20,12,929.585985,29.281,1.68783894589974,0
2003,7,20,13,1103.502819,29.553,1.74393550873472,0
2003,7,20,14,767.349157,29.719,1.77164208618911,0
2003,7,20,15,196.581292,28.263,1.28516716785777,0
2003,7,20,16,155.620382,25.952,0.575617265713155,0
2003,7,20,17,88.712383,25.42,0.526351021777846,0
2003,7,20,18,0,25.203,0.65395566267626,0
2003,7,20,19,0,25.738,1.00223695634914,0
2003,7,20,20,0,24.746,0.398032813780676,0
2003,7,20,21,0,25.62,0.886531038617806,0
2003,7,20,22,0,26.604,1.16047839500935,0
2003,7,20,23,0,26.837,1.17234103657458,0
2003,7,21,0,0,26.536,1.08666977607888,0
2003,7,21,1,0,25.774,0.982669070838551,0
2003,7,21,2,0,25.649,0.866189998668234,0
2003,7,21,3,0,25.532,0.812996556157572,0
2003,7,21,4,0,25.184,0.71643857335272,0
2003,7,21,5,2.475569,24.955,0.677013197630776,0
2003,7,21,6,106.605304,24.502,0.605778355418536,0
2003,7,21,7,608.801233,25.18,0.672158351222594,0
2003,7,21,8,592.77927,26.06,0.585067305750101,0
2003,7,21,9,765.252441,25.8,0.381767928348337,0
2003,7,21,10,1391.954821,26.831,0.669191132184694,0
2003,7,21,11,1372.349064,27.521,0.82130570308911,0
2003,7,21,12,1109.592344,28.097,1.01538110240786,0
2003,7,21,13,1277.130372,28.885,1.24438840869074,0
2003,7,21,14,885.138622,29.274,1.41682500630939,0
2003,7,21,15,766.829091,29.377,1.51725903269841,0
2003,7,21,16,256.15307,29.118,1.42949354986343,0
2003,7,21,17,106.583825,28.415,1.08983104321331,0
2003,7,21,18,0,27.094,0.592479020363703,0
2003,7,21,19,0,24.626,0.488255479301615,0
2003,7,21,20,0,24.183,0.440912637507561,0
2003,7,21,21,0,24.682,0.771901940323289,0
2003,7,21,22,0,24.986,0.93728122197122,0
2003,7,21,23,0,24.968,1.00190386268536,0
2003,7,22,0,0,25.041,0.921837537568679,0
2003,7,22,1,0,24.74,0.84654230342858,0
2003,7,22,2,0,24.877,0.770822988407266,0
2003,7,22,3,0,24.796,0.705825244506406,0
2003,7,22,4,0,24.766,0.660401735438405,0
2003,7,22,5,4.09929,24.597,0.602990862067958,0
2003,7,22,6,207.497194,24.741,0.596014664260696,0
2003,7,22,7,555.832191,25.416,0.661800025739506,0
2003,7,22,8,984.387597,26.574,0.687930264426731,0
2003,7,22,9,1736.10187,27.334,0.836149271536669,0
2003,7,22,10,1499.98825,28.145,0.999612861424421,0
2003,7,22,11,1403.622488,28.75,1.35855647054826,0
2003,7,22,12,990.314887,28.965,1.46310873395572,0
2003,7,22,13,1174.19295,29.437,1.76026563861855,0
2003,7,22,14,1665.471149,29.991,1.89540119605626,0
2003,7,22,15,1125.514224,30.165,2.02682396708119,0
2003,7,22,16,556.631941,29.84,1.86774085234326,0
2003,7,22,17,102.625748,29.216,1.70330759939163,0
2003,7,22,18,0,27.932,1.30611604336823,0
2003,7,22,19,0,26.703,0.749321880564961,0
2003,7,22,20,0,25.841,0.360516280250518,0
2003,7,22,21,0,25.473,0.286503482925356,0
2003,7,22,22,0,25.373,0.263765272725999,0
2003,7,22,23,0,25.534,0.440499405611296,0
2003,7,23,0,0,25.428,0.618826493021192,0
2003,7,23,1,0,24.95,0.618919574360301,0
2003,7,23,2,0,24.919,0.734705664811504,0
2003,7,23,3,0,24.727,0.785743294213225,0
2003,7,23,4,0,24.541,0.761068964378502,0
2003,7,23,5,4.63398,24.677,0.81319808761354,0
2003,7,23,6,217.797517,24.834,0.8192436339151,0
2003,7,23,7,611.918887,25.403,0.818009116295868,0
2003,7,23,8,992.404748,26.273,0.837241890359736,0
2003,7,23,9,1295.657152,27.05,0.964596881669269,0
2003,7,23,10,2015.562397,27.776,1.11275789652685,0
2003,7,23,11,1158.327738,28.493,1.28077042060294,0
2003,7,23,12,1347.925156,29.063,1.45304490245143,0
2003,7,23,13,1291.398826,29.486,1.578662600969,0
2003,7,23,14,915.338096,29.752,1.74160782076989,0
2003,7,23,15,677.776243,29.674,1.67687554358533,0
2003,7,23,16,186.824799,28.832,1.36123290118415,0
2003,7,23,17,90.548609,27.925,0.765937691622506,0
2003,7,23,18,0,27.741,0.684089972383858,0
2003,7,23,19,0,27.829,0.829343661865127,0
2003,7,23,20,0,27.116,0.706283778535295,0
2003,7,23,21,0,26.395,0.590588176192519,0
2003,7,23,22,0,25.957,0.499606175320222,0
2003,7,23,23,0,25.728,0.421074758852447,0
2003,7,24,0,0,25.516,0.330466504681893,0
2003,7,24,1,0,25.23,0.314733446557543,0
2003,7,24,2,0,25.161,0.286200778989828,0
2003,7,24,3,0,25.154,0.38408420858734,0
2003,7,24,4,0,25.024,0.368942593879064,0
2003,7,24,5,5.930946,25.055,0.408200386363125,0
2003,7,24,6,223.633407,24.933,0.323379783632342,0
2003,7,24,7,613.487311,25.566,0.606661056525177,0
2003,7,24,8,998.470966,26.536,0.768775776078883,0
2003,7,24,9,1304.76699,27.568,1.01121499034845,0
2003,7,24,10,1366.871005,28.361,1.19942283152552,0
2003,7,24,11,2118.493421,28.949,1.3415878666376,0
2003,7,24,12,1076.924613,29.333,1.60910710388845,0
2003,7,24,13,1345.131515,29.981,1.80412176796772,0
2003,7,24,14,858.984969,30.173,1.88387351779727,0
2003,7,24,15,673.982686,29.011,1.32067434450764,0
2003,7,24,16,250.579498,28.258,1.23129970906753,0
2003,7,24,17,59.982164,27.93,1.15220870154504,0
2003,7,24,18,0,26.591,0.572934448021257,0
2003,7,24,19,0,25.972,0.555085037046995,0
2003,7,24,20,0,25.423,0.509277698616694,0
2003,7,24,21,0,25.075,0.621499239460267,0
2003,7,24,22,0,24.827,0.598981491419238,0
2003,7,24,23,0,24.592,0.522597308884963,0
2003,7,25,0,0,24.406,0.405051040729862,0
2003,7,25,1,0,24.363,0.391399602507026,0
2003,7,25,2,0,24.443,0.416159980924991,0
2003,7,25,3,0,24.424,0.463970966711369,0
2003,7,25,4,0,24.035,0.371280360647066,0
2003,7,25,5,4.57,23.831,0.353399611064111,0
2003,7,25,6,233.364765,24.172,0.368837341488629,0
2003,7,25,7,655.576554,25.448,0.616218367568343,0
2003,7,25,8,1014.69995,26.568,0.824506112084083,0
2003,7,25,9,1317.557049,27.631,1.22314834962693,0
2003,7,25,10,1422.979637,28.412,1.3301043135517,0
2003,7,25,11,1338.230358,28.878,1.48193164072226,0
2003,7,25,12,1305.212108,29.256,1.64966393897864,0
2003,7,25,13,1038.963451,29.495,1.75780098471522,0
2003,7,25,14,857.895481,29.545,1.73091871122281,0
2003,7,25,15,669.801593,29.764,1.87718732133793,0
2003,7,25,16,263.564696,29.323,1.78565240849455,0
2003,7,25,17,110.182243,28.766,1.49458360200864,0
2003,7,25,18,0,27.653,0.771218224091533,0
2003,7,25,19,0,27.86,0.988318339374077,0
2003,7,25,20,0,27.238,0.799203884277353,0
2003,7,25,21,0,26.458,0.653049555326899,0
